"track.id","track.name","track.artist","track.popularity","track.album.id","track.album.name","track.album.release_date","playlist_name","playlist_id","playlist_genre","playlist_subgenre","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","duration_ms"
"5l4vdL72wF9Pd34brRWrF9","Spring","SUDOG",6,"5NcefAedGDYy4hfjPcsFJk","Butterflyes","2022-03-20","Music","1DNIac5jHyjd4TJ4F69pL1","music","pop",0.622,0.309,5,-10.984,0,0.0347,0.00862,0.747,0.139,0.315,85.015,124235
"7egD96GjFpGAZTv3dvktrZ","Big Apple","Vicent Ray",32,"7sSzLcic2sSWcM2wUztaQi","Colour","2022-09-26","Music","1DNIac5jHyjd4TJ4F69pL1","music","pop",0.485,0.346,7,-16.171,1,0.0491,0.694,0.957,0.0763,0.406,92.004,125217
"06RkjK26Y9eb8N9Xdd8LRo","Paradise","Chilled Lemon",6,"3LN6H9yYviVh6a8aittEK9","End Of The World","2022-06-14","Music","1DNIac5jHyjd4TJ4F69pL1","music","pop",0.794,0.669,0,-8.702,1,0.0871,0.274,0.925,0.105,0.326,130.004,132923
"4fv91izg0aP9stn2EZiq78","Coast","Roger Silva",32,"2ClbT09RKJJklptzxyfMt0","Magikal Lake","2022-09-14","Music","1DNIac5jHyjd4TJ4F69pL1","music","pop",0.616,0.406,6,-12.567,0,0.184,0.46,0.962,0.173,0.067,80.126,144025
"0gjjEQjlt3PQul1t6Q8M01","Desert","Alcedo Wood",2,"2QJ7mLUPS3lrag70r3JFJd","All The People","2022-08-07","Music","1DNIac5jHyjd4TJ4F69pL1","music","pop",0.146,0.167,2,-13.301,1,0.0421,0.993,0.98,0.0814,0.126,75.909,147692
"72ht5KwoqxBOU2GEzVFob6","Elliptical","Neil Olson",13,"0aNV5ArIm9wRV3vCaCw3r5","Free Falling","2022-09-15","Music","1DNIac5jHyjd4TJ4F69pL1","music","pop",0.574,0.0204,10,-18.523,1,0.105,0.0713,0.941,0.132,0.699,70.355,153600
"6gWdWFNoNIerSfhji2w6lx","Paradise","R Fedde",5,"5s81StvxkNGmrP70ARj6WR","Septum","2022-09-19","Music","1DNIac5jHyjd4TJ4F69pL1","music","pop",0.704,0.389,5,-16.03,0,0.0705,0.718,0.858,0.134,0.277,80.997,165926
"3vaJ9kIBuLhcSaXU0PGISf","Owl","The Sant",3,"73DeOKqjNHmMrQthGDWHwo","Together","2022-07-09","Music","1DNIac5jHyjd4TJ4F69pL1","music","pop",0.784,0.324,7,-10.403,1,0.115,0.323,0.86,0.107,0.358,89.968,138667
"5xQ72lUOcddAVTtKJPhiDz","Monty","Lord Naemu",1,"78dQs7MXyi53pkEq4KYHYS","Classic","2022-09-16","Music","1DNIac5jHyjd4TJ4F69pL1","music","pop",0.725,0.594,6,-8.063,1,0.0276,0.0787,0.903,0.116,0.726,106.985,161495
"5lgu5I99G0LBg9ENZq3TJn","Look At You","J BRASS",7,"3a7Ko0rO9i2ySppR005X8l","Equilibrium","2021-11-19","Music","1DNIac5jHyjd4TJ4F69pL1","music","pop",0.644,0.338,3,-12.2,0,0.0292,0.616,0.875,0.122,0.813,170.12,124235
"0grnbkVWaDnvqBz31ZZ19G","Forest","Sky Eye",5,"6qbcdOqGIoYR2ZvoU8oq6h","Prysm","2022-07-22","Music","1DNIac5jHyjd4TJ4F69pL1","music","pop",0.285,0.338,10,-15.699,0,0.0465,0.261,0.927,0.189,0.13,78.793,144000
"5J78RmNhwPiGIAJkDuub4p","Sleep","Joe Swan",6,"7hzsulX9cW7lZOxQVnF0Zi","Clouds","2022-10-26","Music","1DNIac5jHyjd4TJ4F69pL1","music","pop",0.648,0.243,6,-18.716,1,0.0776,0.86,0.841,0.115,0.198,82.026,140488
"1Fd8B03nuUZayvBuA44G0P","The Good Life","Magic Vortx",6,"1PAhMkj6yTlvO1rcRdwNAf","Slow Vibes","2022-08-06","Music","1DNIac5jHyjd4TJ4F69pL1","music","pop",0.466,0.18,4,-19.607,0,0.0301,0.925,0.859,0.0914,0.26,80.914,142222
"4JE98YfDgpnZB5TbSWBBv4","Golden Clouds","Hudaze",13,"4BOJr909H2O79xhQ5ZY3kI","Diamond","2022-08-31","Music","1DNIac5jHyjd4TJ4F69pL1","music","pop",0.503,0.345,1,-18.193,1,0.0443,0.872,0.927,0.137,0.0395,173.949,132414
"6EsEvtuC4dJ9AWQPamzmK0","Found Her","Slowel",31,"3hqNOty0JHaTHv91N5tAtd","Mirror","2022-09-26","Music","1DNIac5jHyjd4TJ4F69pL1","music","pop",0.812,0.448,1,-13.252,1,0.0416,0.833,0.811,0.0876,0.19,82.008,140488
"2PFRYkgNOqJLJtzuaptjYi","Illusion","Chill Swan",8,"5kyhViqlW1k9uptoDcuB1r","Gravity","2022-05-28","Music","1DNIac5jHyjd4TJ4F69pL1","music","pop",0.126,0.0285,11,-28.674,0,0.032,0.929,0.887,0.098,0.0294,152.19,151579
"24TtmO1QIW54ozKBIk09RL","City Nights","Fabio Martin",6,"0Z9psTxjyKhEOwgdamO10H","Pieces","2022-07-01","Music","1DNIac5jHyjd4TJ4F69pL1","music","pop",0.556,0.391,9,-13.815,1,0.0524,0.436,0.935,0.0999,0.266,92.018,125217
"04YGNkxDYtCFWvpMAVoDG7","Still","Sidecleer",4,"6WhECxZ6igRnsIGI6nKEwS","Catwalk","2022-10-06","Music","1DNIac5jHyjd4TJ4F69pL1","music","pop",0.597,0.341,4,-10.98,0,0.318,0.0205,0.902,0.132,0.296,168.052,137143
"0qAJq5CjoyJCce6FqHpFJw","Solitude","Sweet Nectar",6,"5CFmE7IuyhoO3BgtBRf1fU","Solitude","2021-06-16","Music","1DNIac5jHyjd4TJ4F69pL1","music","pop",0.586,0.507,11,-12.71,1,0.102,0.0303,0.901,0.155,0.109,169.983,112941
"3BmykdXK54rrU6fWibRnEU","Tokyo","Mangel Steve",4,"5gPle5veiCxcdSIqk05DHC","Paranoid","2022-09-26","Music","1DNIac5jHyjd4TJ4F69pL1","music","pop",0.525,0.286,5,-12.241,0,0.035,0.854,0.932,0.113,0.232,75.974,151601
"1t1VnyHdF7fRlnXHXMMoZU","Love You","Lazy Sound",13,"0KvrAbq1KMM5aWazeDkJgN","Inferno","2022-08-07","Music","1DNIac5jHyjd4TJ4F69pL1","music","pop",0.508,0.578,8,-10.145,0,0.0329,0.0136,0.774,0.0699,0.0593,81.992,140488
"7aZMu7UrstkuXid9UcXvlD","Momentum","Softray",32,"5wa5WPQqewnouJtN6SE4x6","Time After Time","2022-10-23","Music","1DNIac5jHyjd4TJ4F69pL1","music","pop",0.528,0.0977,8,-18.504,1,0.0323,0.977,0.711,0.103,0.0777,83.95,137143
"0NQqqc6XRJjgYeM76IydkU","London Station","Rodpaw",12,"3ufv3PkRtyDiXPdh0rTxEo","thinking","2022-08-06","Music","1DNIac5jHyjd4TJ4F69pL1","music","pop",0.351,0.194,4,-22.13,0,0.258,0.748,0.853,0.106,0.292,74.765,144000
"1P3SL7d5mfndDsWjLgleix","Fireball","Kyle Reece",32,"73JEzMkd2vvW6bw4VuOOYy","No More","2022-08-28","Music","1DNIac5jHyjd4TJ4F69pL1","music","pop",0.435,0.356,2,-14.59,0,0.0341,0.000711,0.976,0.117,0.0593,74.979,153600
"3xODpXTlPLfq4ssTB4EULw","Overthinker","Kuppsla",2,"5313I9qo0Zgx3NcPmJA0SV","Stunned","2022-09-19","Music","1DNIac5jHyjd4TJ4F69pL1","music","pop",0.553,0.367,9,-14.717,1,0.0314,0.105,0.852,0.0998,0.244,85.009,135529
"2PzsSW3DqnxqLq5iOc5xGu","Comfort","JM Wayne",6,"6qwnw6Cb5MtpZGPvyQWVze","Parallel Worlds","2022-09-23","Music","1DNIac5jHyjd4TJ4F69pL1","music","pop",0.618,0.166,9,-14.506,1,0.112,0.737,0.847,0.109,0.0703,84,137143
"3eiBd8KJ68ratD8ZAn9MDl","Orchid","The Parker Sound",31,"1H8qmouaRYeQPrVVbmf2uH","Gaia","2022-07-20","Music","1DNIac5jHyjd4TJ4F69pL1","music","pop",0.368,0.372,4,-13.388,0,0.033,0.702,0.888,0.076,0.114,79.963,144000
"6Q1PrmS3znNX93igdIaWbj","Lunar","Edumol",7,"0WQgtjIddz83KVE2I905mO","Back To U","2022-10-06","Music","1DNIac5jHyjd4TJ4F69pL1","music","pop",0.652,0.387,9,-11.992,0,0.0808,0.014,0.867,0.175,0.51,90.023,128000
"0GqcYW3ALNh3MWwQraNryV","Cliff","belly gritsen",3,"3JSroogzMhJgbGayDXzWfE","Our Planet","2022-08-03","Music","1DNIac5jHyjd4TJ4F69pL1","music","pop",0.264,0.181,9,-19.585,0,0.0444,0.891,0.961,0.0448,0.0362,121.847,144000
"5WyNsXbaNM37QBnHTo7Eup","Quest","JUELF",31,"0FmY8tdGdIk0slQspy4WzL","Lights","2022-09-21","Music","1DNIac5jHyjd4TJ4F69pL1","music","pop",0.624,0.297,1,-14.559,1,0.0542,0.969,0.925,0.105,0.239,81.988,140488
"0v2BRtYwXrjCWE1qTGsojZ","Orbital","Maxi Torm",2,"2SwsdiozG214Urf4zHksua","Aura","2022-08-04","Music","1DNIac5jHyjd4TJ4F69pL1","music","pop",0.245,0.202,2,-15.643,1,0.0551,0.899,0.00228,0.0774,0.352,145.256,130909
"7wEdGZQCLNlHMrJ9CwBXap","Exile","Ross Beatzz",33,"3NSMtQ3RIseWO3kVGVlUEa","Exile","2022-06-29","Music","1DNIac5jHyjd4TJ4F69pL1","music","pop",0.797,0.823,10,-10.486,0,0.0786,0.0565,0.683,0.0765,0.743,125.016,153600
"1oIdBkJvKo9wMFYXHcLeJj","Lost","The Parker Sound",31,"5bT6hvn2KYAEncP5y9KQgV","Whale","2022-07-22","Music","1DNIac5jHyjd4TJ4F69pL1","music","pop",0.26,0.345,4,-12.578,0,0.075,0.692,0.281,0.12,0.0379,84.794,135529
"0AzrpcjsNkrLT0jyu7KK8N","Slumber","Melt Oce",31,"1ZLdhHK7Rn17tSuQMlQQNT","Infected","2022-07-01","Music","1DNIac5jHyjd4TJ4F69pL1","music","pop",0.668,0.238,1,-10.346,1,0.0429,0.0171,0.726,0.129,0.175,120.098,144000
"1pa4jeiyVtGImEJuypBLyn","Summer","Fabio Martin",6,"0Z9psTxjyKhEOwgdamO10H","Pieces","2022-07-01","Music","1DNIac5jHyjd4TJ4F69pL1","music","pop",0.545,0.429,1,-12.204,1,0.0863,0.0384,0.876,0.283,0.071,79.984,144000
"7iZwigBHeTq6J0WfPbH9uj","Nightvision","Donteak",3,"51XeZQMVS9RtUDF6L1wank","Nightvision","2022-07-04","Music","1DNIac5jHyjd4TJ4F69pL1","music","pop",0.73,0.546,6,-10.449,0,0.0533,0.00118,0.81,0.203,0.373,125.005,138240
"3URVaqAAJXJyb2ICXjTsX2","Divine Fraktal","Chill Swan",31,"6GdFpbaGP6Z6MDt7InpvY4","Spacial Vibes","2022-05-23","Music","1DNIac5jHyjd4TJ4F69pL1","music","pop",0.217,0.471,7,-19.014,1,0.0501,0.992,0.957,0.427,0.111,128.268,147692
"14wOTmybiJkbqXKhzG5AoY","Harmony","Jack Veg",32,"0sKWuVc8zLI1VFgNQBaLfa","Harmony","2022-06-24","Music","1DNIac5jHyjd4TJ4F69pL1","music","pop",0.561,0.481,10,-12.001,0,0.0454,0.639,0.659,0.0889,0.21,103.104,122346
"4Uet4ZhWBcUIoHPrLIAghD","Illuminous","neonaries",31,"2TNyg24lVV3u7riPFCGMkG","The Astrological","2022-08-08","Music","1DNIac5jHyjd4TJ4F69pL1","music","pop",0.165,0.15,9,-21.855,0,0.0375,0.987,0.85,0.0846,0.0355,72.571,140488
"3JV6CZZkqh6WhHZew0sTOt","Bypass","Kade Leen",20,"4533NfJWfFd4cnkONxIlsO","Still Alive","2022-10-23","Music","1DNIac5jHyjd4TJ4F69pL1","music","pop",0.582,0.133,5,-16.691,0,0.147,0.785,0.924,0.112,0.35,180.053,128000
"5XPS1wPrvr3Ty6qA55O1Pt","Sexy Night","Jayci G",31,"7EC70qcaAEKrEkIhke8b40","November","2022-08-17","Music","1DNIac5jHyjd4TJ4F69pL1","music","pop",0.623,0.236,9,-15.056,0,0.111,0.889,0.83,0.113,0.195,74.999,153600
"6ywBnBQ2VA6I6KFcH80D4m","Dream","Calvin Soshi",7,"137EswetRdJX2yef1cY2G5","Pink Night","2022-10-06","Music","1DNIac5jHyjd4TJ4F69pL1","music","pop",0.467,0.465,7,-10.946,0,0.0331,0.00203,0.93,0.173,0.168,149.943,153600
"4kL0sE4yN45zDfnKNekYCt","Thinking","Jud Lion",32,"5aSMo27gHdvGpIZfXdDhAB","I´m Still","2022-08-18","Music","1DNIac5jHyjd4TJ4F69pL1","music","pop",0.598,0.272,8,-16.76,1,0.056,0.987,0.971,0.107,0.666,142.091,162254
"40lb4oYCLcyufJcuET61Js","Willow Hill","Susan GMZ",7,"7Kjy0hfscYlDLjInNYIMRK","City Vibes Vol. 2","2022-06-09","Music","1DNIac5jHyjd4TJ4F69pL1","music","pop",0.618,0.475,1,-14.864,1,0.193,0.314,0.255,0.34,0.358,89.977,128000
"5T7yoamd55Z8j5e1vODU9N","Colours","STYCA",22,"7H3lWi2UGhR9yYG6iztzlU","Closer","2022-08-24","Music","1DNIac5jHyjd4TJ4F69pL1","music","pop",0.608,0.179,11,-19.581,0,0.0456,0.386,0.916,0.1,0.359,85.008,135529
"1vedvpbEfZ5tw25yzKsi31","Serenity","belly gritsen",32,"0qeTytl7tNt4hRC7vYt9zk","Cross My Heart","2022-08-10","Music","1DNIac5jHyjd4TJ4F69pL1","music","pop",0.195,0.211,6,-20.523,1,0.0642,0.994,0.918,0.127,0.0383,79.716,142222
"7sZROnYXQmWtwJquSon7Pt","Future","Marco Tenaglia",33,"49uetE5H4TtP7nMVaaS7s2","Our Universe","2022-08-24","Music","1DNIac5jHyjd4TJ4F69pL1","music","pop",0.376,0.339,0,-18.015,1,0.0319,0.986,0.94,0.108,0.0652,172.16,133953
"6BKJ7oTprgaLTSptTkgOBk","Overcome","JUELF",32,"1MQx79RRdAUkVC40UM5ttY","Up Time","2022-07-27","Music","1DNIac5jHyjd4TJ4F69pL1","music","pop",0.495,0.222,6,-20.196,0,0.117,0.455,0.89,0.0905,0.219,88.043,130909
"1GB4AN7zHP90oGLJNocwqa","Frozen","Purpplelab",32,"5z6yKDNFI6uPy2TA7OS919","Nofinger","2022-08-26","Music","1DNIac5jHyjd4TJ4F69pL1","music","pop",0.313,0.298,6,-15.942,0,0.0353,0.12,0.876,0.263,0.0398,151.996,151579
"2iSyVOz5r5ZD4LB0rTHuKL","Suspended","Chill Swan",32,"68ITzeAwO6UYl97PpgZbKL","Lost","2022-06-01","Music","1DNIac5jHyjd4TJ4F69pL1","music","pop",0.344,0.225,2,-19.512,1,0.0375,0.995,0.914,0.0926,0.238,79.748,144000
"6TlVbtfT47PFKfIR2eokr3","Free Falling","Hozzier",5,"7tAa1o4qa7FmAWTnxEygoG","Loosing","2022-07-22","Music","1DNIac5jHyjd4TJ4F69pL1","music","pop",0.698,0.326,7,-10.041,1,0.0601,0.281,0.843,0.114,0.104,84.982,146824
"7GWUQo14nTO82nOd4NvAx8","Daylight","Sweet Nectar",7,"0uGdrcSQYtrAwTlBlFxTbL","Daylight","2021-05-12","Music","1DNIac5jHyjd4TJ4F69pL1","music","pop",0.679,0.2,2,-15.672,1,0.0499,0.319,0.742,0.114,0.302,120.013,112000
"3buRQQDU7Qfq7CCcodf95R","Dark","Alcedo Wood",2,"2QJ7mLUPS3lrag70r3JFJd","All The People","2022-08-07","Music","1DNIac5jHyjd4TJ4F69pL1","music","pop",0.493,0.152,4,-23.133,1,0.117,0.692,0.904,0.119,0.0583,75.287,153600
"2RJTw8bFKLETkgxSNVpYyp","River","Magic Vortx",7,"1PAhMkj6yTlvO1rcRdwNAf","Slow Vibes","2022-08-06","Music","1DNIac5jHyjd4TJ4F69pL1","music","pop",0.783,0.11,4,-18.91,1,0.0401,0.762,0.492,0.116,0.529,88.929,129438
"1WvqnfLtWBLoge2EIdZGrA","Mist","Dualful",33,"0ksHE91UvzfemvYmWG2joL","Drown","2022-08-25","Music","1DNIac5jHyjd4TJ4F69pL1","music","pop",0.263,0.164,0,-19.23,1,0.0423,0.899,0.816,0.0707,0.0339,104.488,145823
"6hQK3IxHvfbe9okaxA9uAG","Flat","Saman",5,"48Nw1l2p5AgqMsWfvgcCPb","Alive","2022-10-06","Music","1DNIac5jHyjd4TJ4F69pL1","music","pop",0.683,0.386,1,-11.574,1,0.0761,0.603,0.806,0.127,0.285,96.04,140000
"1aQanTsyQGjAWgnNM20aLt","Winter","Bill Synth",32,"5nqjUXHXHHaLgIITMuP6m0","Falling","2022-08-26","Music","1DNIac5jHyjd4TJ4F69pL1","music","pop",0.222,0.432,4,-13.799,0,0.0377,0.988,0.98,0.172,0.0375,60.619,137143
"0cFG9rZzYwF7GXbqGdXbgD","The Wayling","Chilled Lemon",7,"53gPELdnnRmXjraaTKxOR9","Nobody´s Home","2022-06-07","Music","1DNIac5jHyjd4TJ4F69pL1","music","pop",0.673,0.419,8,-9.752,0,0.0343,0.256,0.823,0.122,0.26,119.985,144000
"2wkS62zZ1mABaN6VAkNMtE","upside","Vicent Ray",32,"7taEutbGbEbXCaNqJyIHor","Lounge","2022-08-30","Music","1DNIac5jHyjd4TJ4F69pL1","music","pop",0.529,0.221,1,-11.808,1,0.148,0.95,0.715,0.194,0.331,78.952,135529
"0o3AYCNzCOWCjMU4BEQWL1","Serein","Astracial",7,"6Cu16w7KdmmAJBtHoSBylg","Galaxy","2022-10-26","Music","1DNIac5jHyjd4TJ4F69pL1","music","pop",0.277,0.0955,5,-27.288,1,0.0418,0.97,0.966,0.0816,0.0589,72.24,157808
"6aJ7Dmu13GugKyPz8MXkhp","Mango","Hudaze",13,"2ZJRl2fEjCIhEBHoSWX6TW","Senset","2022-08-24","Music","1DNIac5jHyjd4TJ4F69pL1","music","pop",0.46,0.357,5,-15.175,0,0.0866,0.247,0.908,0.115,0.0839,77.991,147692
"36I3ZQ0L3mqlPku4yTSis7","Ibiza","Daniel Sotok",14,"4eCQ81G8Kf40n9ege8RC4Y","Free","2022-09-12","Music","1DNIac5jHyjd4TJ4F69pL1","music","pop",0.801,0.572,1,-8.193,1,0.0764,0.00958,0.819,0.382,0.963,124.989,153600
"0868crVgYnLpPXTOUWos7C","Aftenoon","Roger Silva",32,"5waopIHP7iEkQsRuzSJOhI","Summit","2022-09-21","Music","1DNIac5jHyjd4TJ4F69pL1","music","pop",0.785,0.15,6,-11.937,0,0.047,0.947,0.692,0.0812,0.35,143.993,160012
"0pyjfrNQDF0RXPmENxLqF1","Moonchild","Maxi Torm",4,"2SwsdiozG214Urf4zHksua","Aura","2022-08-04","Music","1DNIac5jHyjd4TJ4F69pL1","music","pop",0.193,0.195,4,-15.652,1,0.039,0.942,0.925,0.125,0.0331,92.551,140488
"0mjjalGsqMz4frSQL2DHzV","Our Love","Salvatore Cruzz",34,"2CogqcPl3VYl2KU7XL32p7","Our Love","2022-06-28","Music","1DNIac5jHyjd4TJ4F69pL1","music","pop",0.729,0.799,1,-5.159,1,0.0435,0.0872,0.883,0.0856,0.626,96.057,140000
"6jxrAnzecbQSHRuObAoG9f","Ignition","Chill Swan",32,"6GdFpbaGP6Z6MDt7InpvY4","Spacial Vibes","2022-05-23","Music","1DNIac5jHyjd4TJ4F69pL1","music","pop",0.0797,0.0239,9,-25.93,1,0.0414,0.164,0.899,0.112,0.0326,172.375,132414
"0f7ABIqnY89O3Q0DrTbWkl","Dreams","Arttide",32,"7KG7FCRsoY94ZJkk6rUbgg","Across The Sky","2022-09-12","Music","1DNIac5jHyjd4TJ4F69pL1","music","pop",0.519,0.269,5,-9.807,0,0.0567,0.0661,0.0909,0.172,0.178,95.831,164583
"7zlXhQvBdOGJ9MOaNXeZUP","Night Sparks","Monsclod",32,"0CznhRaRys1Saudal1lpYX","Swear to Good","2022-07-25","Music","1DNIac5jHyjd4TJ4F69pL1","music","pop",0.439,0.00753,5,-36.346,1,0.0333,0.996,0.875,0.11,0.423,78.035,147692
"4LxsqODtPbspbfgNdmiIos","In The Park","Petty & Julie",6,"5jAq5lIcCrtaTVb4Gia8Yn","Moonlight","2022-09-12","Music","1DNIac5jHyjd4TJ4F69pL1","music","pop",0.545,0.409,8,-9.076,1,0.0861,0.161,0.495,0.188,0.343,168.54,137155
"6GnRGivZXTI4HbHxxkQ1w3","Shadows","Mendoz",32,"6FnjB2sOM63pDpD8efTIZw","For Good","2022-09-12","Music","1DNIac5jHyjd4TJ4F69pL1","music","pop",0.588,0.542,6,-8.413,0,0.0334,0.0236,0.915,0.133,0.0527,82.002,163902
"5NcAZ1zxNVU1NDTAMIdKIJ","Flat White","Sidecleer",5,"6WhECxZ6igRnsIGI6nKEwS","Catwalk","2022-10-06","Music","1DNIac5jHyjd4TJ4F69pL1","music","pop",0.467,0.401,11,-17.923,1,0.0303,0.206,0.876,0.128,0.0789,92.018,125217
"3KpdujGBFbG5L9dqf49zs8","Kolkata","Alcedo Wood",2,"0WxpyQsyckfNdN8VbfjnD3","Earth","2022-08-03","Music","1DNIac5jHyjd4TJ4F69pL1","music","pop",0.745,0.269,7,-17.929,1,0.0752,0.959,0.86,0.11,0.967,160.163,144000
"4yq75LstrQqcKruDHIvTPg","Deep Horizon","Diego Nash",32,"0xaq4dHgvW99HS46hEhbeb","Colorful","2022-09-12","Music","1DNIac5jHyjd4TJ4F69pL1","music","pop",0.658,0.375,11,-11.553,0,0.0578,0.588,0.772,0.0985,0.249,144.129,160012
"7qfoq1JFKBUEIvhqOHzuqX","Non-Stop","Leslie Odom Jr.",69,"1kCHru7uhxBUdzkm4gzRQc","Hamilton (Original Broadway Cast Recording)","2015-09-25","Musicals Mix","37i9dQZF1EIez1SXYeBsvt","music","pop",0.77,0.482,6,-9.529,1,0.351,0.211,0,0.223,0.441,91.994,385438
"13Soih2NRLeDx8Unbr22mx","Candy Store","Jessica Keenan Wynn",67,"6EIxlDI9fMtooJ1H3toRFO","Heathers: The Musical (World Premiere Cast Recording)","2014-06-10","Musicals Mix","37i9dQZF1EIez1SXYeBsvt","music","pop",0.728,0.525,1,-5.91,0,0.171,0.585,0,0.0962,0.779,141.855,172827
"63Q9hAFTga7rqYRrAhwIyR","Waving Through A Window","Ben Platt",60,"61PmcCYa4hA34roDjvTgbk","Waving Through A Window (from Dear Evan Hansen [Original Broadway Cast Recording])","2016-12-02","Musicals Mix","37i9dQZF1EIez1SXYeBsvt","music","pop",0.552,0.692,9,-5.54,1,0.0593,0.339,0,0.104,0.543,144.666,236810
"03m03OVQGPuzt8Rw2r0a7t","Do You Hear The People Sing?","Aaron Tveit",55,"20exLke5P8o4D1Bj4iRcPf","Les Misérables: The Motion Picture Soundtrack Deluxe (Deluxe Edition)","2013-01-01","Musicals Mix","37i9dQZF1EIez1SXYeBsvt","music","pop",0.385,0.393,0,-10.326,1,0.0385,0.891,0,0.104,0.541,78.843,123160
"6sUQqRmOcRyAG5M3EWXzr3","Don't Lose Ur Head","SIX",68,"5jTDaLFNQovRyjNcWe4cZh","Six: The Musical (Studio Cast Recording)","2018-08-31","Musicals Mix","37i9dQZF1EIez1SXYeBsvt","music","pop",0.859,0.605,7,-7.635,0,0.357,0.251,0,0.132,0.722,82.91,245303
"3PzAUMMxPcaXEfWEvMx469","Say My Name","Alex Brightman",64,"3Nkueud4hqLWhSzOepKi7p","Beetlejuice (Original Broadway Cast Recording)","2019-06-07","Musicals Mix","37i9dQZF1EIez1SXYeBsvt","music","pop",0.534,0.754,5,-5.937,0,0.221,0.345,0,0.248,0.702,93.646,235286
"71X7bPDljJHrmEGYCe7kQ8","The Schuyler Sisters","Renée Elise Goldsberry",70,"1kCHru7uhxBUdzkm4gzRQc","Hamilton (Original Broadway Cast Recording)","2015-09-25","Musicals Mix","37i9dQZF1EIez1SXYeBsvt","music","pop",0.74,0.727,2,-6.253,1,0.278,0.187,0,0.627,0.792,101.409,186543
"0XoVXIggK81o9urLqFc161","Good Morning Baltimore","Nikki Blonsky",55,"01K49LryuXVxdy52dD3zd1","Hairspray (Soundtrack To The Motion Picture)","2007-07-10","Musicals Mix","37i9dQZF1EIez1SXYeBsvt","music","pop",0.628,0.832,4,-4.365,1,0.0618,0.191,0,0.186,0.744,133.037,234093
"2NKSdHfJ2j3PnSZUJfXa7J","Michael in the Bathroom","George Salazar",56,"6emT6Wf0qivQ0Hyx0gruyr","Be More Chill (Original Cast Recording)","2015-10-30","Musicals Mix","37i9dQZF1EIez1SXYeBsvt","music","pop",0.574,0.372,4,-7.75,1,0.0616,0.82,0,0.115,0.425,118.545,297573
"0QCM97jGFzXZCxsWm3sgQ5","Freeze Your Brain","Ryan McCartan",58,"6EIxlDI9fMtooJ1H3toRFO","Heathers: The Musical (World Premiere Cast Recording)","2014-06-10","Musicals Mix","37i9dQZF1EIez1SXYeBsvt","music","pop",0.499,0.45,8,-8.201,1,0.0544,0.688,0,0.0645,0.36,134.932,173507
"4nna9JONFIwr98bcX6tlta","Sincerely, Me","Mike Faist",63,"0LhDyJXelg31FKLW5GDcKi","Dear Evan Hansen (Original Broadway Cast Recording)","2017-02-03","Musicals Mix","37i9dQZF1EIez1SXYeBsvt","music","pop",0.677,0.731,7,-5.708,1,0.12,0.168,0,0.103,0.603,97.864,222960
"0E1NL6gkv5aQKGNjJfBE3A","Take Me or Leave Me","Idina Menzel",58,"7JR7tGOAvqFSpVmDlCzHIJ","RENT (Original Motion Picture Soundtrack)","2005-09-27","Musicals Mix","37i9dQZF1EIez1SXYeBsvt","music","pop",0.457,0.763,7,-3.459,0,0.255,0.318,0,0.0322,0.87,175.043,231360
"4cxvludVmQxryrnx1m9FqL","My Shot","Lin-Manuel Miranda",70,"1kCHru7uhxBUdzkm4gzRQc","Hamilton (Original Broadway Cast Recording)","2015-09-25","Musicals Mix","37i9dQZF1EIez1SXYeBsvt","music","pop",0.698,0.649,8,-6.764,1,0.415,0.15,0,0.0903,0.568,180.466,333154
"4tG0cdbL7v4pQ8RWOqLDHx","When He Sees Me","Kimiko Glenn",63,"1E1tdqqLmyi03P0TJhGuw8","Waitress (Original Broadway Cast Recording)","2016-06-03","Musicals Mix","37i9dQZF1EIez1SXYeBsvt","music","pop",0.734,0.464,10,-6.452,1,0.0449,0.508,0,0.0769,0.424,121.925,223080
"08hlFtp8y9S6YZmjBNvQ1I","Hello!","Andrew Rannells",56,"5yauUuXppqUj2ulor38hvI","The Book Of Mormon (Original Broadway Cast Recording)","2011-05-17","Musicals Mix","37i9dQZF1EIez1SXYeBsvt","music","pop",0.658,0.506,0,-9.927,1,0.246,0.735,0,0.0469,0.654,130.491,172027
"1U0hiOuodfSsxdcTYXGEdT","All You Wanna Do","SIX",65,"5jTDaLFNQovRyjNcWe4cZh","Six: The Musical (Studio Cast Recording)","2018-08-31","Musicals Mix","37i9dQZF1EIez1SXYeBsvt","music","pop",0.738,0.532,11,-7.967,0,0.187,0.302,0,0.0855,0.596,143.991,410089
"2zmuNa0k9apz1QQGk3ClQb","Yo Girl","Jessica Keenan Wynn",54,"6EIxlDI9fMtooJ1H3toRFO","Heathers: The Musical (World Premiere Cast Recording)","2014-06-10","Musicals Mix","37i9dQZF1EIez1SXYeBsvt","music","pop",0.692,0.426,1,-8.706,1,0.155,0.706,0,0.593,0.6,104.303,106373
"475S27yI5vt0UoiQJjpvSX","The Confrontation","Hugh Jackman",44,"20exLke5P8o4D1Bj4iRcPf","Les Misérables: The Motion Picture Soundtrack Deluxe (Deluxe Edition)","2013-01-01","Musicals Mix","37i9dQZF1EIez1SXYeBsvt","music","pop",0.404,0.524,10,-11.051,1,0.143,0.781,0,0.214,0.458,85.569,114987
